Date;Mexico;US;Germany
2021-06-11;0.11441410395655546;0.4312459180576631;0.2480593584814993
2021-06-12;0.11568259891388673;0.434352282245827;0.25648841902931285
2021-06-13;0.11568259891388673;0.43678671320182094;0.25648841902931285
2021-06-14;0.11685704422032583;0.4398158998482549;0.2620426357520423
2021-06-15;0.11773203258339798;0.44239261608497726;0.26792633349351275
2021-06-16;0.11773203258339798;0.4444798907435508;0.26792633349351275
2021-06-17;0.12064584949573312;0.44843273141122914;0.2962225973089861
2021-06-18;0.12277294026377036;0.4505584309559939;0.30396255406054784
2021-06-19;0.12550041117145075;0.45258016388467376;0.30396255406054784
2021-06-20;0.12550041117145075;0.45422654324734446;0.30396255406054784
2021-06-21;0.12952545384018618;0.4553748285280728;0.31564336857280156
2021-06-22;0.13225513576415826;0.4565240515933232;0.3240860043248438
2021-06-23;0.13548405740884406;0.4576245918057663;0.33441796011532915
2021-06-24;0.1396912257564003;0.459035004552352;0.34097886833253244
2021-06-25;0.1396912257564003;0.46013825189681334;0.34097886833253244
2021-06-26;0.14235948021722267;0.4618641669195751;0.3473774627582893
2021-06-27;0.14633892164468582;0.46442690440060697;0.35323567996155697
2021-06-28;0.14703842513576415;0.4666953505311077;0.3580401009130226
2021-06-29;0.14838588052754073;0.4679807708649469;0.3646433925997117
2021-06-30;0.15018301008533746;0.4700597450682853;0.3646433925997117
2021-07-01;0.15179385570209464;0.47309438846737484;0.3722504565112926
2021-07-02;0.15179385570209464;0.4742212321699545;0.3722504565112926
2021-07-03;0.15272938712179984;0.47642655235204856;0.37827351033157136
2021-07-04;0.15383254460822343;0.4774620273141123;0.38877205670350795
2021-07-05;0.15383254460822343;0.4774620273141123;0.38877205670350795
2021-07-06;0.15383254460822343;0.4784099787556904;0.38877205670350795
2021-07-07;0.1554765089216447;0.4792357238239757;0.4073741950985103
2021-07-08;0.15791483320403413;0.4803871502276176;0.4073741950985103
2021-07-09;0.15791483320403413;0.48142467678300455;0.4073741950985103
2021-07-10;0.15941594259115593;0.4824109772382398;0.42058014175876984
2021-07-11;0.16087366175329712;0.48335822761760244;0.42572981739548293
2021-07-12;0.16087366175329712;0.48406441274658574;0.42572981739548293
2021-07-13;0.16249629945694335;0.4845983702579666;0.43669487025468523
2021-07-14;0.1637597595034911;0.48596818209408194;0.4459937049495435
2021-07-15;0.16504451512800622;0.486824091047041;0.45307442335415665
2021-07-16;0.16599360744763383;0.48766730804248865;0.45884569918308504
2021-07-17;0.16699145849495733;0.4886010166919575;0.45884569918308504
2021-07-18;0.1677788518231187;0.4893246828528073;0.45884569918308504
2021-07-19;0.16834910007757953;0.49005679817905917;0.4630936448822681
2021-07-20;0.17064749418153607;0.4905361942336874;0.47224264776549735
2021-07-21;0.1729266640806827;0.4913354931714719;0.4792950864968765
2021-07-22;0.17543817688130334;0.4921825948406677;0.4849484262373859
2021-07-23;0.17937374709076803;0.49297504097116845;0.4849484262373859
2021-07-24;0.1831101706749418;0.4938567890743551;0.4903497236905334
2021-07-25;0.1858464623739333;0.4947669984825493;0.4934368332532436
2021-07-26;0.18656523661753296;0.4952150713201821;0.4966706511292648
2021-07-27;0.18656523661753296;0.4956372503793627;0.4966706511292648
2021-07-28;0.19283297129557797;0.4964735720789074;0.508923450264296
2021-07-29;0.19553987587276958;0.49732599696509866;0.5144720446900528
2021-07-30;0.19553987587276958;0.4982824886191199;0.5144720446900528
2021-07-31;0.19959492629945694;0.49908031562974203;0.5191419990389236
2021-08-01;0.20009730799069045;0.5000225280728376;0.5191419990389236
2021-08-02;0.20022432893716058;0.5005149195751138;0.5220409058145122
2021-08-03;0.20102720713731576;0.5010058148710167;0.5250893921191735
2021-08-04;0.20289365399534523;0.5017753778452201;0.5354043728976453
2021-08-05;0.20561349883630722;0.5026936752655539;0.5354043728976453
2021-08-06;0.2081788750969744;0.5035455417298937;0.5405997236905334
2021-08-07;0.21050619860356864;0.5044102458270107;0.5445780874579529
2021-08-08;0.21228397207137314;0.5052427344461305;0.5476692936088419
2021-08-09;0.2133609775019395;0.5057795872534142;0.5507215881787602
2021-08-10;0.2147222265321955;0.50640944461305;0.5553574843825084
2021-08-11;0.21731302560124127;0.5071487314112292;0.5604707832772705
2021-08-12;0.22020280062063616;0.507905095599393;0.5652202907256126
2021-08-13;0.2230145073700543;0.508950440060698;0.5652202907256126
2021-08-14;0.225342110162917;0.51013937784522;0.5690524867851994
